Type,Model,Parameters,Accuracy,Precision,Fit Time,Predict Time
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.35155785720349775,0.07389578875666673,2.6010823249816895,0.004997730255126953
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.3489260548433653,0.07378468528566533,2.6993887424468994,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.36233975719500805,0.07291944633138697,2.6003665924072266,0.004968881607055664
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.1687749384497835,0.045282931396511336,5.317038536071777,0.00599980354309082
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.2518889549197725,0.01574305968248578,6.787107229232788,0.005000591278076172
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.425248323287206,0.0656378796500689,7.679338216781616,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.28355548009168857,0.05439246136632591,1.0779993534088135,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.2518889549197725,0.01574305968248578,1.0936334133148193,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.2518889549197725,0.01574305968248578,1.1470000743865967,0.004999876022338867
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.3619152729433738,0.07301209415670495,2.5516347885131836,0.004969120025634766
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.3953646319721538,0.07260966533726464,2.513813018798828,0.004983425140380859
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.36378300365056454,0.07276282109824325,2.5138065814971924,0.005969524383544922
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.28355548009168857,0.05439246136632591,5.301389932632446,0.0049991607666015625
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.425248323287206,0.0656378796500689,6.809612989425659,0.005473613739013672
doc type,SGDClassifier,"{'model__loss': 'hinge', 'model__alpha': 0.1, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.2518889549197725,0.01574305968248578,7.697712659835815,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.665930893963834,0.4579881418176634,3.777369499206543,0.004974842071533203
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6840988199337804,0.5906034955642258,3.3776094913482666,0.00597381591796875
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6519229136599032,0.502905069486554,2.471346855163574,0.0049991607666015625
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6469988963409458,0.4937904739374212,2.6061980724334717,0.004973173141479492
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6443670939808133,0.493367233220034,2.498748540878296,0.005997896194458008
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6492062144494439,0.4988761988710635,2.596935272216797,0.004998922348022461
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6675439341200441,0.46076214982873864,8.60613489151001,0.005969047546386719
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6840988199337804,0.5847608262111317,9.888668775558472,0.0049991607666015625
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6550640971219968,0.5104000909633951,9.922850370407104,0.004998445510864258
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6657611002631802,0.457848446504206,3.764996290206909,0.004999399185180664
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6853722726886833,0.593504026969039,3.2927422523498535,0.004999637603759766
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6565073435775532,0.508699677030797,2.4423060417175293,0.005000591278076172
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6484421427965023,0.4938573182370902,2.4660427570343018,0.005973100662231445
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6507343577553273,0.49254830294402197,2.521972179412842,0.005975246429443359
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6492911112997708,0.5006469936635218,2.5972793102264404,0.004973411560058594
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6675439341200441,0.4607436420953933,8.66336965560913,0.005999326705932617
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.684947788437049,0.5857133826420764,9.907042741775513,0.005003929138183594
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l2', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6549792002716699,0.5091113317227007,10.155633687973022,0.004969120025634766
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6649121317599117,0.4579552923463428,5.247652530670166,0.004979610443115234
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6857118600899906,0.5898108766565853,5.027809381484985,0.0059697628021240234
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6437728160285253,0.49674447120187337,4.700040817260742,0.004979610443115234
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6216996349435436,0.4654430364500203,4.364076137542725,0.00596928596496582
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6212751506919093,0.458550920946096,4.48291277885437,0.005999088287353516
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6224637065964853,0.46079351733213486,4.480138778686523,0.008033990859985352
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6658459971135071,0.45715179902978054,13.09553837776184,0.004998922348022461
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6850326852873758,0.591505544195148,17.019853115081787,0.005999088287353516
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6427540538246032,0.4936461371735953,18.338737964630127,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6648272349095848,0.45797692858948247,5.663499355316162,0.005962371826171875
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6860514474912981,0.594062237269778,5.350736856460571,0.006000041961669922
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6392732829612021,0.49145947466561746,4.971076250076294,0.005999088287353516
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6199168010866797,0.46124823906408524,4.623316526412964,0.005968570709228516
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6207657695899482,0.4680026631189304,4.91919207572937,0.005995750427246094
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6176245861278546,0.46111844858483775,5.007239580154419,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6657611002631802,0.4570913010406781,15.273247241973877,0.0059740543365478516
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6851175821377027,0.5902419044626951,17.845465183258057,0.00499725341796875
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'l1', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6409712199677392,0.4936615396014206,22.236583471298218,0.007000446319580078
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6656762034128534,0.457867619449551,5.580092430114746,0.006273746490478516
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6854571695390101,0.5909830568015754,5.37459659576416,0.007000923156738281
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6551489939723236,0.5052109546294345,4.400197744369507,0.0060002803802490234
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6492062144494439,0.49761257816093785,4.42901611328125,0.004998922348022461
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6488666270481365,0.4974000494523736,4.190334796905518,0.004967927932739258
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6444519908311401,0.4936959542238305,4.353116989135742,0.0049991607666015625
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.667628830970371,0.4611764035150115,12.725507736206055,0.005999565124511719
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6839290262331268,0.5849386663661997,15.546570301055908,0.00500035285949707
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 100, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.6529416758638255,0.50582923752158,16.588903665542603,0.005968809127807617
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.01}",0.6654215128618728,0.4577559821030907,5.6600775718688965,0.006972074508666992
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 0.1}",0.6848628915867221,0.5904813265474163,4.950117588043213,0.0059680938720703125
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'constant', 'model__eta0': 1}",0.6535359538161134,0.5077082066991876,3.964909553527832,0.005972623825073242
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.01}",0.6449613719331013,0.4917316017472314,4.220852375030518,0.005970001220703125
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 0.1}",0.6467442057899652,0.49181447253757204,4.258817195892334,0.004999399185180664
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'optimal', 'model__eta0': 1}",0.6424993632736226,0.4922198654383223,4.279321908950806,0.004972696304321289
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.01}",0.6675439341200441,0.4609151334619477,12.997748136520386,0.005000114440917969
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 0.1}",0.6841837167841073,0.5857515488239263,16.034796714782715,0.005969524383544922
doc type,SGDClassifier,"{'model__loss': 'log', 'model__alpha': 1e-06, 'model__penalty': 'elasticnet', 'model__max_iter': 200, 'model__learning_rate': 'adaptive', 'model__eta0': 1}",0.653196366414806,0.5066656894173851,16.4410457611084,0.005002260208129883
